openalex_id,issn,issn_l,is_in_doaj,is_core,publisher_id,publisher
S158577884,1805-949X,0023-5954,False,True,P4310314340,Institute of Information Theory and Automation of the Czech Academy of Sciences
S170553070,1805-9635,0862-8432,True,False,P4310314207,Charles University
S4210223076,1805-9961,1805-9961,False,False,,
S4210223076,1805-997X,1805-9961,False,False,,
S4210168882,1806-0374,1806-0374,False,False,,
S4210233846,1806-1222,1806-1222,True,False,P4310312170,Universidade de Fortaleza
S4210233846,1806-1230,1806-1222,True,False,P4310312170,Universidade de Fortaleza
S4210220838,1806-3144,1806-3144,True,False,,
S100062655,1806-3446,0102-3772,True,True,P4310319809,University of Brasília
S4210172282,1806-3454,1516-4896,True,False,P4310319809,University of Brasília
S4210172282,1806-3462,1516-4896,True,False,P4310319809,University of Brasília
S76397174,1806-3691,1678-5878,False,True,P4310319900,Springer Science+Business Media
S4210173119,1806-6925,0103-1414,False,False,P4310312364,University of Vale do Rio dos Sinos
S4210209464,1806-6976,1806-6976,True,False,,
S4210188401,1806-7727,1806-7727,False,False,,
S4210208446,1806-8200,1806-8200,True,False,,
S2737697108,1806-9053,0102-6909,False,False,P4310312388,National Association of Post-Graduate Research in Social Sciences
S98174993,1806-9134,0034-7140,False,False,P4310312246,Fundação Getúlio Vargas
S2737026022,1806-9274,0102-2555,False,False,P4310312331,University of São Paulo
S11235429,1806-9282,0104-4230,False,True,P4310311978,Brazilian Medical Association
S148617929,1806-9312,0034-7299,False,False,P4310312431,Sociedade Brasileira de Otorrinolaringologia
S2737465824,1806-9371,0103-0663,False,False,P4310312331,University of São Paulo
S187900846,1806-938X,0101-6083,False,True,P4310312331,University of São Paulo
S108262941,1806-9398,0101-8108,False,False,P4310312120,Sociedade de Psiquiatria do Rio Grande do Sul
S2764819964,1806-9614,1806-9614,True,True,P4310312017,Colégio Brasileiro de Patologia Animal (CBPA)
S43805471,1806-969X,0101-8175,False,False,P4310312350,Sociedade Brasileira de Zoologia
S100062655,1806-9770,0102-3772,True,True,P4310319809,University of Brasília
S4210168882,1806-9827,1806-0374,False,False,,
S2497724177,1806-9959,0100-8404,False,True,P4310319900,Springer Science+Business Media
S75515220,1806-9991,0102-0536,False,True,P4310312005,Associação Brasileira de Olericultura
S4210189285,1807-0167,1807-0167,False,False,,
S2739021707,1807-0175,0102-6445,True,False,P4310312129,"Centro de Estudos de Cultura Contemporânea, CEDEC"
S4210200440,1807-0191,0104-6276,False,True,P4310312325,University of Campinas
S150390443,1807-0299,1517-106X,False,False,P4310312583,Unversidade Federal do Rio de Janeiro
S4210195884,1807-0302,1807-0302,False,True,P4310319900,Springer Science+Business Media
S4210223158,1807-0353,0370-4467,False,True,P4310312277,SciELO
S4210235690,1807-054X,1807-054X,False,False,P4310312364,University of Vale do Rio dos Sinos
S4210194100,1807-1260,1807-1260,True,False,P4310312466,Centro de Estudos em Geopolítica e Relações Internacionais
S2739446383,1807-1775,1807-1775,False,True,P4310312331,University of São Paulo
S2498816185,1807-1929,1415-4366,False,False,P4310312408,Federal University of Campina Grande
S4210200060,1807-2135,1807-2135,False,False,P4310312424,Centro Universitário de Brasília
S186984483,1807-4545,1807-4545,False,True,,
S2737912750,1807-5908,1807-5908,False,False,P4310312471,Fluminense Federal University
S4210203488,1807-6971,1807-6971,False,False,,
S71487352,1807-7692,1807-7692,True,True,P4310312426,Associação Nacional de Pós-Graduação e Pesquisa em Administração (ANPAD)
S2737048891,1807-9342,1679-2009,False,False,P4310312360,Universidade Federal de Goiás
S4210194100,1808-0529,1807-1260,True,False,P4310312466,Centro de Estudos em Geopolítica e Relações Internacionais
S4210179985,1808-4079,1808-4079,True,False,P4310312326,Associação Brasileira de Pesquisadores em Jornalismo
S4210189767,1808-4281,1676-3041,True,False,P4310312470,Universidade do Estado do Rio de Janeiro
S2737568815,1808-4532,1808-4532,True,False,P4310312335,São Paulo State University
S2764852163,1808-5512,1808-5512,False,True,P4310319900,Springer Science+Business Media
S4210182130,1808-589X,1808-589X,True,False,,
S2737437775,1808-799X,1808-799X,True,False,P4310312471,Fluminense Federal University
S4387284192,1808-8058,1808-8058,False,False,,
S4210197447,1809-0249,1809-0249,False,False,P4310312044,State University of Southeast of Bahia
S2736578508,1809-0761,1809-0761,False,False,P4310312044,State University of Southeast of Bahia
S4210195328,1809-189X,1809-189X,True,False,P4310312477,Universidade Federal da Bahia
S2898211503,1809-2276,1809-2276,True,True,P4310319811,Emerald Publishing Limited
S2737787004,1809-239X,1809-239X,False,False,P4310312499,Universidade de Taubaté
S2739446383,1809-2640,1807-1775,False,True,P4310312331,University of São Paulo
S4210210992,1809-3191,1809-3191,False,False,,
S2737571407,1809-3280,1809-3280,False,False,P4310312564,Escola da Magistratura do Rio Grande do Norte
S4210179437,1809-4414,1516-1498,False,False,P4310312367,Federal University of Rio de Janeiro
S7056314,1809-4457,1413-4152,False,False,P4310312167,Brazilian Association of Sanitary and Environmental Engineering
S4210208714,1809-4481,0103-7331,False,False,P4310312470,Universidade do Estado do Rio de Janeiro
S2756221638,1809-4546,0100-6991,True,True,P4310311976,Brazilian College of Surgeons
S4210168061,1809-4562,1516-9332,False,True,P4310312331,University of São Paulo
S4210222815,1809-5909,1809-5909,True,False,,
S4210229262,1809-6867,1809-6867,False,False,,
S2738472558,1809-8207,1679-6470,True,False,P4310312070,University of Western São Paulo
S2737444823,1809-8215,1809-8215,True,False,P4310312493,"University of Western Sao Paulo, UNOESTE"
S94420977,1809-8401,1809-8401,False,False,,
S4210168013,1809-8479,1809-8479,True,False,P4310312020,Pontifícia Universidade Católica de Minas Gerais
S25660060,1809-9246,1413-3555,False,True,P4310320990,Elsevier BV
S2764809656,1810-2107,1810-2107,False,True,,
S4306526463,1810-2352,1810-2352,False,False,P4310314866,Sociedad Cubana de Medicina Intensiva y Emergencias
S2764412428,1810-4967,1810-4967,True,False,P4310321069,Business Perspectives
S2764989054,1810-5467,1727-7051,True,False,P4310321069,Business Perspectives
S44033094,1810-6528,1810-6528,False,True,P4310313756,Copernicus Publications
S44033094,1810-6536,1810-6528,False,True,P4310313756,Copernicus Publications
S2798767114,1810-8601,1810-8601,False,True,P4310322050,"Publishing house ""Virtus Interpress"""
S2764374050,1810-9993,1560-9146,True,False,P4310318246,National University of San Marcos
S4210221389,1811-1602,1811-1602,False,True,,
S4210221389,1811-1610,1811-1602,False,True,,
S124053294,1811-9700,1811-9700,False,True,,
S124053294,1811-9719,1811-9700,False,True,,
S165485033,1811-9778,1811-9778,False,True,,
S165485033,1811-9786,1811-9778,False,True,,
S4210169361,1812-2302,1812-2302,False,True,,
S195017448,1812-5379,1812-5379,False,True,,
S195017448,1812-5417,1812-5379,False,True,,
S38531436,1812-5697,1682-3974,False,True,P4322697005,Asian Network for Scientific Information
S4210218069,1812-5727,1682-4474,False,True,,
S4210172722,1812-6804,1812-6804,True,False,P4310318242,University of San Martín de Porres
S4210188994,1812-7886,1812-7886,True,False,P4310318242,University of San Martín de Porres
S2764920190,1812-9129,1812-9129,False,True,,
S2764412428,1812-9358,1810-4967,True,False,P4310321069,Business Perspectives
S954641280,1812-9471,1812-9471,False,False,,
S4210180524,1813-1166,1813-1166,False,False,P4310322366,National Aviation University
S2764412428,1813-4998,1810-4967,True,False,P4310321069,Business Perspectives
S4210214285,1813-8489,1813-8489,False,False,P4310321860,Academy of Public Administration of Moldova
S2737255440,1814-0076,1814-0076,True,False,P4310312635,LLC Sibecocenter
S4210207663,1814-3326,1814-3326,True,False,,
S4210226000,1814-5892,1814-5892,True,False,,
S4210191620,1814-6791,1814-6791,False,False,,
S2737255440,1814-8654,1814-0076,True,False,P4310312635,LLC Sibecocenter
S26277462,1814-9596,1560-8530,False,True,P4324113243,Friends Science Publishers
S4210203915,1814-9758,1814-9758,False,False,,
S4210203915,1814-9766,1814-9758,False,False,,
S2736608754,1815-2066,1815-2066,False,False,P4310321158,"Publishing House ""Akademperiodyka"""
S2737013778,1815-347X,1815-347X,True,True,P4310311583,UACES
S2738398832,1815-3852,1815-3852,False,True,P4310320547,Taylor & Francis
S4387278267,1815-4360,1815-4360,False,False,,
S4210186935,1815-4964,1815-4964,False,False,,
S2737830659,1815-5901,0253-5645,True,False,P4310314888,Instituto Superior Politécnico José A. Echeverría
S162193870,1815-672X,0028-2715,True,False,P4310319250,Nepal Medical Association
S2764741614,1816-0719,1816-0719,False,False,,
S63239782,1816-093X,1816-093X,False,True,,
S63239782,1816-0948,1816-093X,False,True,,
S205638068,1816-2002,1609-1833,False,True,,
S2764549733,1816-2711,1816-2711,False,True,P4310319273,University of the Punjab
S2764465937,1816-7403,1816-7403,True,False,P4310321069,Business Perspectives
S4210167473,1817-0285,1817-0285,False,False,,
S195430055,1817-1745,1817-1745,False,True,P4310320448,Medknow
S4387288639,1817-2172,1817-2172,False,False,P4310312746,Saint Petersburg State University
S2764870389,1817-3195,1817-3195,False,True,,
S954641280,1817-5805,1812-9471,False,False,,
S4210180551,1817-7433,1817-7433,False,False,,
S4210179704,1817-7530,1817-7530,False,False,P4310320561,Brill
S4210179704,1817-7565,1817-7530,False,False,P4310320561,Brill
S2764456253,1818-1171,1818-1171,True,False,P4310319170,University of Baghdad
S4306510555,1818-1686,1562-3009,False,False,P4310314892,Instituto de Investigaciones de Sanidad Vegetal
S4210171491,1818-331X,1818-331X,True,False,P4310321422,"Institute for Nuclear Research, National Academy of Sciences of Ukraine"
S4210187915,1818-3344,1818-3344,False,False,P4310319277,Allama Iqbal Open University
S4306512556,1819-656X,1819-656X,False,True,,
S4306512556,1819-9224,1819-656X,False,True,,
S4210194590,1820-3949,1820-3949,True,True,P4310322220,Institute of Pesticides and Environmental Protection
S4210171837,1820-6069,0534-0012,False,True,P4310321594,Serbian Genetics Society
S121341522,1820-7383,0025-8105,False,False,P4310322539,Serbian Medical Society
S2738064402,1821-0902,1821-0902,False,False,P4310320322,De Gruyter Open
S4210212338,1821-1127,1450-6661,True,False,P4310321838,"University of Novi Sad, Department of Geography, Tourism and Hotel Management"
S4210173051,1821-1259,1821-1259,False,False,,
S4210220857,1821-3197,1451-4117,False,False,P4310321453,Faculty of Agronomy in Čačak
S4210214608,1822-7805,1392-8600,False,False,P4310317514,Lithuanian University of Educational Sciences
S4210213211,1822-7864,1822-7864,False,True,P4310317519,Scientia Socialis Ltd
S2764703559,1822-8402,1822-8402,True,False,P4310317509,Kaunas University of Technology
S99837019,1822-9530,1822-9530,False,False,,
S4210212263,1822-9638,1392-5504,False,False,P4310313990,De Gruyter
S2737433699,1823-4631,1823-4631,False,False,P4310321984,International Islamic University Malaysia
S109463123,1823-5530,1823-5530,False,True,P4310321684,University of Malaya
S4210182797,1823-8556,1823-8556,False,False,,
S1018280759,1824-2707,1824-2707,False,False,P4310317673,University of Ferrara
S2481433337,1824-307X,1824-307X,True,True,P4310317690,University of Modena and Reggio Emilia
S2764719502,1825-229X,1825-229X,False,True,P4310317549,University of Salento
S4210218584,1826-7505,1826-7505,True,False,P4310320196,Firenze University Press
S4210218584,1826-7513,1826-7505,True,False,P4310320196,Firenze University Press
S2764775449,1826-9001,1826-9001,False,False,P4310317720,Pavia University Press
S140716035,1828-8928,1828-8928,False,True,P4310319965,Springer Nature
S140716035,1828-8936,1828-8928,False,True,P4310319965,Springer Nature
S4210176595,1829-1163,1829-1163,True,False,,
S4210227869,1829-3824,1829-3824,False,False,,
S4210210009,1829-3999,0002-3051,False,False,,
S4210210481,1829-5525,1829-5525,True,False,,
S4210169421,1829-667X,1829-667X,False,False,P4310315171,Universitas Pembangunan Nasional Veteran Yogyakarta
S4210197674,1829-796X,1829-796X,True,False,P4310310978,Unlam Press
S2737423788,1829-8370,1829-8370,True,False,P4310315173,Diponegoro University
S4210218260,1829-8494,1829-8494,False,False,P4310315272,University of Indonesia
S4210192983,1829-8931,1829-8931,False,False,P4310315053,Muhammadiyah University of Magelang
S4210176892,1829-9474,1829-9474,False,False,P4310314941,Sekolah Tinggi Theologia Jaffray
S2738411147,1829-9822,1829-9822,False,False,P4310315161,Lancang Kuning University
S4210195770,1829-9903,1829-9903,True,False,P4310315126,Sekolah Tinggi Agama Islam Negeri (STAIN) Pekalongan
S2738498342,1831-4732,1831-4732,True,True,P4310320595,Wiley
S2764615802,1832-9101,1832-9101,False,False,P4310317985,Cosmos and History Publishing Co-op.
S4210230633,1833-3850,1833-3850,False,True,P4310322531,Canadian Center of Science and Education
S4210217089,1833-4318,1833-4318,False,True,P4310318015,Victoria University
S4210230633,1833-8119,1833-3850,False,True,P4310322531,Canadian Center of Science and Education
S4210220621,1835-0550,1835-0550,False,False,P4310317938,UTS ePRESS
S2737242454,1835-1271,1835-1271,False,True,,
S4210205411,1835-5269,1835-5269,False,True,P4310315540,Atlantis Press
S4210194467,1835-6656,1835-6656,False,False,P4310317991,EMAJ
S2764921843,1835-9132,1835-9132,False,True,,
S2912390592,1836-0254,1836-0254,True,True,P4310315546,Exeley Inc
S207916725,1836-1935,1836-1935,False,True,P4310318014,Australasian Medical Journal pty ltd.
S2738054813,1836-4845,1836-4845,False,False,P4310317963,Flinders Humanities Research Centre
S2736782276,1836-5132,1836-5132,False,False,P4310318045,University of Melbourne
S35985632,1836-7038,1326-7612,False,True,P4310320547,Taylor & Francis
S4210203256,1837-0144,1837-0144,False,True,P4310319749,Queensland University of Technology
S4210214731,1837-8692,1446-8123,False,False,P4310317938,UTS ePRESS
S2482500137,1838-7640,1838-7640,True,True,P4310317973,Ivyspring International Publisher
S4210215530,1838-7845,1838-7845,False,True,P4310317996,Deakin University
S4210206957,1839-0846,1839-0846,False,True,,
S2737242454,1839-2733,1835-1271,False,True,,
S2765014531,1839-2903,1441-0559,False,True,P4310317938,UTS ePRESS
S4210176727,1839-745X,1839-745X,False,True,P4310317938,UTS ePRESS
S4210229175,1839-9940,1839-9940,True,True,P4310317973,Ivyspring International Publisher
S4210182261,1840-0914,1840-0914,False,True,,
S4210182261,1840-2968,1840-0914,False,True,,
S4210216365,1840-3557,1840-3557,True,False,,
S4210195504,1840-4413,1840-4413,False,False,P4310316181,University of Tulsa
S2764463196,1840-4529,1840-4529,False,False,,
S4210195504,1840-4561,1840-4413,False,False,P4310316181,University of Tulsa
S4387290455,1841-0898,1841-0898,False,False,,
S2739357737,1841-3293,1841-3293,True,False,P4310320322,De Gruyter Open
S2739357737,1841-3307,1841-3293,True,False,P4310320322,De Gruyter Open
S2737262213,1841-4036,1223-9666,False,False,P4310320322,De Gruyter Open
S2739033019,1841-7051,1841-7051,False,False,P4310320322,De Gruyter Open
S2764352865,1842-2845,1842-2845,True,False,P4310314576,Babeș-Bolyai University
S4306515645,1843-3766,1843-3766,True,False,P4310314587,SORGING
S2764544181,1843-763X,1843-763X,False,True,,
S4210179375,1843-8121,1843-8121,True,True,,
S2764613121,1844-8143,1844-8143,False,True,,
S4210229643,1844-9689,1844-9689,False,False,P4310314612,UT Press Publishing House
S4306502213,1845-4046,1845-4046,False,False,,
S148856507,1845-7789,1845-7789,False,False,,
S2764458511,1846-0453,0001-5113,False,True,,
S120552281,1846-5412,1846-5412,True,False,P4310314831,Croatian Dairy Union
S6622299,1846-9558,1330-0075,True,True,P4310320322,De Gruyter Open
S4210178294,1847-0459,0584-9063,True,False,P4310314831,Croatian Dairy Union
S114820257,1847-1153,0012-6772,True,True,,
S2764770781,1847-3377,1330-7533,True,True,P4310314810,Faculty of tourism and hospitality management
S4210214729,1847-7860,1330-187X,True,False,P4310314802,"The Institute of Economics, Zagreb"
S2737763312,1847-8344,1847-8344,True,True,P4310320322,De Gruyter Open
S2737763312,1847-9375,1847-8344,True,True,P4310320322,De Gruyter Open
S4210218219,1848-0071,1848-0071,True,False,,
S4210196054,1848-1868,0025-7729,False,False,,
S198620782,1848-2317,0352-7875,True,False,P4310314778,Croatian Philosophical Society
S4210177483,1848-2325,0353-765X,False,False,,
S2738797020,1848-3828,0353-4707,False,False,P4310314793,"University of Zagreb,  Faculty of Graphic Arts"
S4210171361,1848-543X,1848-5448,False,False,P4362655299,Croatian Cardiovascular Society
S4210171361,1848-5448,1848-5448,False,False,P4362655299,Croatian Cardiovascular Society
S2737286637,1848-5782,1331-1182,False,False,P4310320322,De Gruyter Open
